normalize_supplier_name,invoice_description,CategoryLevel1,CategoryLevel2,CategoryLevel3,CategoryLevel4,Cluster
ISABEL ALBRECHT RÖTTENBACH,ISABEL ALBRECHT RÖTTENBACH,,,,,3
ISABEL MENCHE,ISABEL MENCHE,,,,,3
ISABELLA MEIERLING HAGEN,ISABELLA MEIERLING HAGEN,,,,,3
ISLAND HEIGHTS CONSTRUCTION,ISLAND HEIGHTS CONSTRUCTION,,,,,3
ITACA JEREZ SL,ITACA JEREZ SL,,,,,9
ITSG GMBH,ITSG GMBH,,,,,13
J BOHLENESBERK SÜDBROOKMERLAND,J BOHLENESBERK SÜDBROOKMERLAND,,,,,3
JABOBS TRAVEL,JABOBS TRAVEL,,,,,3
JABOBS TRAVEL,JABOBS TRAVEL,,,,,3
JACOB SCHAAP HEERENVEEN,JACOB SCHAAP HEERENVEEN,,,,,3
JACQUEROUX MONSIEUR MARTIN,JACQUEROUX MONSIEUR MARTIN,,,,,59
JACQUES CHAMPAGNE,JACQUES CHAMPAGNE,,,,,3
JACQUES ELECTRIC1997,JACQUES ELECTRIC1997,,,,,3
JACQUOT MONSIEUR LOGAN,JACQUOT MONSIEUR LOGAN,,,,,14
JAGTEC INH THOMAS WERNER,JAGTEC INH THOMAS WERNER,,,,,24
JAGUAR HOUSE NEHRKORN GMBH & CO KG FLENSBURG,JAGUAR HOUSE NEHRKORN GMBH & CO KG FLENSBURG,,,,,31
JAMEEL HAMO,JAMEEL HAMO,,,,,3
JAN ALMASHHARA DÜSSELDORF,JAN ALMASHHARA DÜSSELDORF,,,,,40
JAN NIKLAS KRÖGER GUXHAGEN,JAN NIKLAS KRÖGER GUXHAGEN,,,,,3
JAN RICKEL MIETE BINGEN,JAN RICKEL MIETE BINGEN,,,,,3
JAN WASNERMÜNCHEN,JAN WASNERMÜNCHEN,,,,,3
JANA BUCHHOLZ RENDSBURG,JANA BUCHHOLZ RENDSBURG,,,,,3
JANCHRISTOF JESS GETTORF,JANCHRISTOF JESS GETTORF,,,,,3
JANSEN NV,JANSEN NV,,,,,38
JANSEN SERVICES NV,JANSEN SERVICES NV,,,,,55
JANSEN WIJHE BV,JANSEN WIJHE BV,,,,,17
JAQUELINE BRUST NEUNKIRCHEN,JAQUELINE BRUST NEUNKIRCHEN,,,,,3
JASMIN BARTOSCH HEILBERSCHEID,JASMIN BARTOSCH HEILBERSCHEID,,,,,3
JASMIN JAGSZENT BREITENBURG,JASMIN JAGSZENT BREITENBURG,,,,,3
JCR IMMOBILIER,JCR IMMOBILIER,,,,,3
JEAN DESSY CARROSSERIE,JEAN DESSY CARROSSERIE,,,,,3
JEHANNO ELISA,JEHANNO ELISA,,,,,3
JENNES NV,JENNES NV,,,,,38
JENNIFER BAUM MÜNCHEN,JENNIFER BAUM MÜNCHEN,,,,,44
JENNIFER KIRCHHOFF ENZKLÖSTERLE,JENNIFER KIRCHHOFF ENZKLÖSTERLE,,,,,3
JENS BECKER MARQUARTSTEIN,JENS BECKER MARQUARTSTEIN,,,,,3
JENS DÖRING HAAR,JENS DÖRING HAAR,,,,,3
JENS GÖHNER MÖLLN,JENS GÖHNER MÖLLN,,,,,3
JENS NÜRNBERGER SCHWERIN,JENS NÜRNBERGER SCHWERIN,,,,,3
JENS RICHTER DRESDEN,JENS RICHTER DRESDEN,,,,,3
JEROEN VLIEGEN FAHRENZHAUSEN,JEROEN VLIEGEN FAHRENZHAUSEN,,,,,3
JESSICA ALMOSLÖCHNER KORNWESTHEIM,JESSICA ALMOSLÖCHNER KORNWESTHEIM,,,,,3
JESSICA MESSNER HOCHDORF,JESSICA MESSNER HOCHDORF,,,,,3
JETBRAINS SRO,JETBRAINS SRO,,,,,3
JGUELLS SA,JGUELLS SA,,,,,32
JILLS CREATIONS,JILLS CREATIONS,,,,,3
JIMMY EDDIE,JIMMY EDDIE,,,,,3
JK AUTOMOBILTECHNIK LÜBECK,JK AUTOMOBILTECHNIK LÜBECK,,,,,3
JLI CONSTRUCTION & OVERHEAD,JLI CONSTRUCTION & OVERHEAD,,,,,3
JNR TECHNICS BV,JNR TECHNICS BV,,,,,17
JOACHIM ABRATIS OSTERRÖNFELD,JOACHIM ABRATIS OSTERRÖNFELD,,,,,3
JOACHIM HILLEMACHER AACHEN,JOACHIM HILLEMACHER AACHEN,,,,,3
JOACHIM KRAULICH ERFURT,JOACHIM KRAULICH ERFURT,,,,,3
JOACHIM POLENZ MICHELAU,JOACHIM POLENZ MICHELAU,,,,,3
JOACHIM WIEBUSCH GRÖBENZELL,JOACHIM WIEBUSCH GRÖBENZELL,,,,,3
JOAQUIM CASI SL,JOAQUIM CASI SL,,,,,9
JOBILLICO,JOBILLICO,,,,,3
JOCHEN SCHWEIZER SCHONDORF,JOCHEN SCHWEIZER SCHONDORF,,,,,3
JOHANN MOOR PFORZHEIM,JOHANN MOOR PFORZHEIM,,,,,3
JOHANN RAZLAW HARSEWINKEL,JOHANN RAZLAW HARSEWINKEL,,,,,3
JOHANN VORPORTNER KIRCHANSCHÖRING,JOHANN VORPORTNER KIRCHANSCHÖRING,,,,,3
JOHANNA HILDEBRANDT DETTIGHOFE,JOHANNA HILDEBRANDT DETTIGHOFE,,,,,3
JOHANNE MUCHA ERKRATH,JOHANNE MUCHA ERKRATH,,,,,3
JOHANNES ANDING STEINBACHHALLENBERG,JOHANNES ANDING STEINBACHHALLENBERG,,,,,3
JOHANNES NET ARMSHEIM,JOHANNES NET ARMSHEIM,,,,,3
JOHN FENTON ELECTRIC,JOHN FENTON ELECTRIC,,,,,27
JOHNS GLAZENWASSERSBEDRIJF,JOHNS GLAZENWASSERSBEDRIJF,,,,,3
JOHNSON CONTROLS DEUTSCHLAND GMBH,JOHNSON CONTROLS DEUTSCHLAND GMBH,,,,,13
JOMAIR SL,JOMAIR SL,,,,,9
JONAS,JONAS,,,,,3
JONAS HELLWIG DARMSTAD,JONAS HELLWIG DARMSTAD,,,,,3
JONAS WAGENER ESSEN,JONAS WAGENER ESSEN,,,,,3
JÖRG DÜKER STEINHEIM,JÖRG DÜKER STEINHEIM,,,,,25
JÖRG JONAS AACHEN,JÖRG JONAS AACHEN,,,,,25
JÖRG LIEBERT GELSENKIRCHEN,JÖRG LIEBERT GELSENKIRCHEN,,,,,25
JÖRG MÜNZ LIMBURG,JÖRG MÜNZ LIMBURG,,,,,25
JÖRG NIEZBORALA HAMMOOR,JÖRG NIEZBORALA HAMMOOR,,,,,25
JÖRG PILAR BERNAU,JÖRG PILAR BERNAU,,,,,25
JÖRG RÜDER HEROLDSBERG,JÖRG RÜDER HEROLDSBERG,,,,,25
JÖRN BECKER MAINZ,JÖRN BECKER MAINZ,,,,,3
JOSE LUIS PELAEZ TALLER APUNT SL,JOSE LUIS PELAEZ TALLER APUNT SL,,,,,69
JOSEF WINKLBAUER AHOLMING,JOSEF WINKLBAUER AHOLMING,,,,,3
JOSEP CARRERAS I ESPIGOL,JOSEP CARRERAS I ESPIGOL,,,,,3
JOSUA RAPP,JOSUA RAPP,,,,,3
JOTOSPER SL,JOTOSPER SL,,,,,9
JOURNAL SPECIAL DES SOCIETES,JOURNAL SPECIAL DES SOCIETES,,,,,3
JRF & TEYTAUD SALEH,JRF & TEYTAUD SALEH,,,,,3
JRS CONSEILS SASU,JRS CONSEILS SASU,,,,,3
JRZ HOLDINGS,JRZ HOLDINGS,,,,,3
JUAN MANUEL GONZALEZ ESCUDERO,JUAN MANUEL GONZALEZ ESCUDERO,,,,,89
JULIA BERGER WAIBLINGEN,JULIA BERGER WAIBLINGEN,,,,,3
JULIA HELDT OLDENBURG,JULIA HELDT OLDENBURG,,,,,3
JULIAN AUTO SPORT SL,JULIAN AUTO SPORT SL,,,,,12
JULIAN MARAJ POTSDAM,JULIAN MARAJ POTSDAM,,,,,3
JULIAN PELLICORE,JULIAN PELLICORE,,,,,3
JULIAN PETERSOHN NEUHAUSEN,JULIAN PETERSOHN NEUHAUSEN,,,,,3
JULIUS BANGERT HAMBURG,JULIUS BANGERT HAMBURG,,,,,36
JUNITED AUTOGLAS NEUULM GMBH,JUNITED AUTOGLAS NEUULM GMBH,,,,,13
JÜRGEN ALBRECHT STUTTGSRT,JÜRGEN ALBRECHT STUTTGSRT,,,,,3
JUST A SMILE EVENTS,JUST A SMILE EVENTS,,,,,3
JUSTIN HARTMANN NÜRNBERG,JUSTIN HARTMANN NÜRNBERG,,,,,3
JUSTINE CAVANIE,JUSTINE CAVANIE,,,,,3
JUSTRELATE DEUTSCHLAND GMBH,JUSTRELATE DEUTSCHLAND GMBH,,,,,13
JUSTUS JONAS NEUMANN BENDESTORF,JUSTUS JONAS NEUMANN BENDESTORF,,,,,3
JUSTYNA OGRABEK MÖREFELDENWALLDORF,JUSTYNA OGRABEK MÖREFELDENWALLDORF,,,,,3
JUTTA SEIN OFFENBACH,JUTTA SEIN OFFENBACH,,,,,3
JUVENTUS FOOTBALL CLUB SPA,JUVENTUS FOOTBALL CLUB SPA,,,,,61
JWP RZECZNICY PATENTOWI DOROTA RZAZEWSKA SPOLKA KOMANDYTOWA,JWP RZECZNICY PATENTOWI DOROTA RZAZEWSKA SPOLKA KOMANDYTOWA,,,,,3
KACHHADIYA PARTH ARVINDBHAI,KACHHADIYA PARTH ARVINDBHAI,,,,,3
KADIR ÖZTÜRK,KADIR ÖZTÜRK,,,,,3
KAI BEHRENS SENDEN,KAI BEHRENS SENDEN,,,,,3
KAI MENSINGER ZOSSEN,KAI MENSINGER ZOSSEN,,,,,3
KAISERAMM GMBH FORCHHEIM,KAISERAMM GMBH FORCHHEIM,,,,,13
KALTENBACH AUTOMOBILE GMBH & CO KG,KALTENBACH AUTOMOBILE GMBH & CO KG,,,,,64
KALTRINA ARIFI,KALTRINA ARIFI,,,,,3
KAMLOOPS DODGE CHRYSLER JEEP,KAMLOOPS DODGE CHRYSLER JEEP,,,,,3
KANATA FORD,KANATA FORD,,,,,3
KANOUCHE CHAD,KANOUCHE CHAD,,,,,3
KANTAR TNS MB,KANTAR TNS MB,,,,,3
KANTE ENERGY,KANTE ENERGY,,,,,3
KANZLEI DR WIESE UND SCHRADER,KANZLEI DR WIESE UND SCHRADER,,,,,70
KANZLEI YANIC KOCH WUPPERTAL,KANZLEI YANIC KOCH WUPPERTAL,,,,,3
KARDINAL SCHULTE HAUS,KARDINAL SCHULTE HAUS,,,,,3
KAREN RAE DAVIDSON,KAREN RAE DAVIDSON,,,,,3
KARILA SOCIETE DAVOCATS,KARILA SOCIETE DAVOCATS,,,,,3
KARL HEINZ SCHULZE BERLIN,KARL HEINZ SCHULZE BERLIN,,,,,39
KARLHEINZ BECKER GEDERN,KARLHEINZ BECKER GEDERN,,,,,3
KARLWILHELM GIEBELER DROHLSHAGEN,KARLWILHELM GIEBELER DROHLSHAGEN,,,,,3
KARMANN & RUDA GBR,KARMANN & RUDA GBR,,,,,91
KAROSSERIE EISEMANN GMBH,KAROSSERIE EISEMANN GMBH,,,,,13
KAROSSERIE UND LACKIERFACHBETRIEB ROSCHK,KAROSSERIE UND LACKIERFACHBETRIEB ROSCHK,,,,,23
KAROSSERIE UND LACKIERZENTRUM KIEL STEHNING GMBH,KAROSSERIE UND LACKIERZENTRUM KIEL STEHNING GMBH,,,,,28
KAROSSERIEBAU FRITZ GMBH BACKNANG,KAROSSERIEBAU FRITZ GMBH BACKNANG,,,,,13
KAROSSERIEBAU MAINHAUSEN,KAROSSERIEBAU MAINHAUSEN,,,,,3
KARSTEN SAMBALE DORTMUND,KARSTEN SAMBALE DORTMUND,,,,,3
KARSTEN SAMBALE DORTMUND,KARSTEN SAMBALE DORTMUND,,,,,3
KASEL GMBH TRIER,KASEL GMBH TRIER,,,,,13
KASSAS JOSEPH,KASSAS JOSEPH,,,,,3
KATHARINA FASSBENDER RATINGEN,KATHARINA FASSBENDER RATINGEN,,,,,3
KATHARINA MOLDENHAUER SÜDERSTAPEL,KATHARINA MOLDENHAUER SÜDERSTAPEL,,,,,3
KATJA HARTUNG STUTTGART,KATJA HARTUNG STUTTGART,,,,,75
KATRIN ZITA HELENE ECKHOFF HAMBURG,KATRIN ZITA HELENE ECKHOFF HAMBURG,,,,,36
KE VERWALTUNGS GMBH AURICH,KE VERWALTUNGS GMBH AURICH,,,,,13
KEA & PARTNERS,KEA & PARTNERS,,,,,3
KEERSEBILCK BV,KEERSEBILCK BV,,,,,17
KEILMANN GMBH BENSHEIM,KEILMANN GMBH BENSHEIM,,,,,13
KEITHS PLUMBING,KEITHS PLUMBING,,,,,3
KELLY TERRY,KELLY TERRY,,,,,3
KELOWNA MAZDA,KELOWNA MAZDA,,,,,3
KENENS CAR CLEANING,KENENS CAR CLEANING,,,,,42
KENS BOBCATTING SERVICES,KENS BOBCATTING SERVICES,,,,,55
KEOS GRAND LAC BY AUTOSPHERE,KEOS GRAND LAC BY AUTOSPHERE,,,,,3
KERIM DÜZGÜN STUTTGART,KERIM DÜZGÜN STUTTGART,,,,,75
KEVIN FEHLING HAMBURG,KEVIN FEHLING HAMBURG,,,,,36
KEVIN HOFMANN LEVERKUSEN,KEVIN HOFMANN LEVERKUSEN,,,,,3
KEVIN KNUST OBERZENT,KEVIN KNUST OBERZENT,,,,,3
KEY4CE SECURITY,KEY4CE SECURITY,,,,,3
KFZ BRAUER,KFZ BRAUER,,,,,3
KFZMEISTERFACHBETRIEB INH ROLAND STRIFLER EK,KFZMEISTERFACHBETRIEB INH ROLAND STRIFLER EK,,,,,3
KFZRADSPIELER GMBH,KFZRADSPIELER GMBH,,,,,13
KFZSACHVERSTÄNDIGENBÜRO KARA,KFZSACHVERSTÄNDIGENBÜRO KARA,,,,,3
KFZSACHVERSTÄNDIGENBÜRO KARA,KFZSACHVERSTÄNDIGENBÜRO KARA,,,,,3
KFZSACHVERSTÄNDIGENBÜRO KARA,KFZSACHVERSTÄNDIGENBÜRO KARA,,,,,3
KFZSACHVERSTÄNDIGENBÜRO THOMAS THOMAS NOWOJSKI,KFZSACHVERSTÄNDIGENBÜRO THOMAS THOMAS NOWOJSKI,,,,,24
KFZTECHNIKKROLL WINNWEILER,KFZTECHNIKKROLL WINNWEILER,,,,,3
KHAN OMAR,KHAN OMAR,,,,,3
KIA STRATFORD,KIA STRATFORD,,,,,3
KIESSLING LACKIER UND KAROSSERIEZENTRUM FÜRTH GMBH,KIESSLING LACKIER UND KAROSSERIEZENTRUM FÜRTH GMBH,,,,,23
KINEPOLIS PATERNA SA,KINEPOLIS PATERNA SA,,,,,32
KINNY GBR MÜNSTER,KINNY GBR MÜNSTER,,,,,91
KIWA VERTRIEBS UN SERVICE GMBH,KIWA VERTRIEBS UN SERVICE GMBH,,,,,18
KIWANIS DARLON,KIWANIS DARLON,,,,,3
KLAAS GLOBIG HAMBURG,KLAAS GLOBIG HAMBURG,,,,,36
KLARMANNAUTOHAUS GMBH BAMBERG,KLARMANNAUTOHAUS GMBH BAMBERG,,,,,13
KLAUS MAYERSÜSS WALDSEE,KLAUS MAYERSÜSS WALDSEE,,,,,3
KLAUS PETER BACH PFORZHEIM,KLAUS PETER BACH PFORZHEIM,,,,,3
KLAUS SCHIFFKOWSKI ESSEN,KLAUS SCHIFFKOWSKI ESSEN,,,,,3
KLAUS STOLL RENAULT DACIA CRAILSHEIM,KLAUS STOLL RENAULT DACIA CRAILSHEIM,,,,,3
KLAUSDIETER MERTING,KLAUSDIETER MERTING,,,,,3
KLUPSCH GMBH HARSEWINKEL,KLUPSCH GMBH HARSEWINKEL,,,,,13
KOHLER MONSIEUR SWANN JIM,KOHLER MONSIEUR SWANN JIM,,,,,14
KOKOU LAURENT,KOKOU LAURENT,,,,,3
KOM OP TEGEN KANKER,KOM OP TEGEN KANKER,,,,,3
KONSTANTIN KOTTUTZ MÜNCHEN,KONSTANTIN KOTTUTZ MÜNCHEN,,,,,44
KORN FERRY HAY GROUP,KORN FERRY HAY GROUP,,,,,52
KORN FERRY US,KORN FERRY US,,,,,3
KRAFNODAR JANDREIJEVIC TUTTLINGEN,KRAFNODAR JANDREIJEVIC TUTTLINGEN,,,,,3
KRAUSE VERMÖGENS GMBH & COKG MÜNSTER,KRAUSE VERMÖGENS GMBH & COKG MÜNSTER,,,,,65
KRAUTTER MÖBELSPEDITION STUTTGART,KRAUTTER MÖBELSPEDITION STUTTGART,,,,,75
KRC GENK FUTSAL,KRC GENK FUTSAL,,,,,3
KREISVERWALTUNG AHRWEILER,KREISVERWALTUNG AHRWEILER,,,,,3
KRISTIAN GORSKI,KRISTIAN GORSKI,,,,,3
KRISTINA GRÜNHEIDT HAMM,KRISTINA GRÜNHEIDT HAMM,,,,,3
KRISTOF VAN DER JEUGHT,KRISTOF VAN DER JEUGHT,,,,,73
KRUIDHOF GLAS & GEVELREINIGING,KRUIDHOF GLAS & GEVELREINIGING,,,,,3
KURHOTEL HAUS AM PARK BAD WESTERNKOTTEN,KURHOTEL HAUS AM PARK BAD WESTERNKOTTEN,,,,,26
KUROBA MOTOR SL,KUROBA MOTOR SL,,,,,35
KUWAIT PETROLEUM ITALIA SPA,KUWAIT PETROLEUM ITALIA SPA,,,,,61
KUZEL LUKAS,KUZEL LUKAS,,,,,3
L OLIVERAIE SAS,L OLIVERAIE SAS,,,,,68
L&R,L&R,,,,,3
LA BUTTE AUX BOIS NV,LA BUTTE AUX BOIS NV,,,,,38
LA CANTINETTA DEL CONERO DI GIARDINO SRL,LA CANTINETTA DEL CONERO DI GIARDINO SRL,,,,,57
LA MAISON TRAITEUR,LA MAISON TRAITEUR,,,,,3
LA SEU CATERING Y HOSTELERIA SL,LA SEU CATERING Y HOSTELERIA SL,,,,,3
LABASA SL,LABASA SL,,,,,9
LABELLA MEDINA MARIA LUISA,LABELLA MEDINA MARIA LUISA,,,,,54
LABROSSE MONSIEUR LOIC,LABROSSE MONSIEUR LOIC,,,,,14
LACK & KAROSSERIE HOCHSTADT GMBH,LACK & KAROSSERIE HOCHSTADT GMBH,,,,,13
LACK KAROSSERIE KABAKCI GMBH AHAUS,LACK KAROSSERIE KABAKCI GMBH AHAUS,,,,,13
LACKIER & KAROSSERIEFACHBETRIEB EKRANZ SAARBRÜCKEN,LACKIER & KAROSSERIEFACHBETRIEB EKRANZ SAARBRÜCKEN,,,,,3
LACKIEREREI KALLAT DORTMUND,LACKIEREREI KALLAT DORTMUND,,,,,3
LACKIEREREI TOPRAKLI GMBH HEMMINGEN,LACKIEREREI TOPRAKLI GMBH HEMMINGEN,,,,,13
LACKIERMEISTERBETRIEB ANDRE DUKVEN DUISBURG,LACKIERMEISTERBETRIEB ANDRE DUKVEN DUISBURG,,,,,3
LACKPROFI GMBH KIRCHHEIM,LACKPROFI GMBH KIRCHHEIM,,,,,13
LACKSCHUTZ ZENTRUM NRW CHRISTIAN ZECK GMBH,LACKSCHUTZ ZENTRUM NRW CHRISTIAN ZECK GMBH,,,,,50
LACKSTOP GMBH DÜSSELDORF,LACKSTOP GMBH DÜSSELDORF,,,,,40
LAIRE MADAME SOLENE,LAIRE MADAME SOLENE,,,,,30
LAJOIE REFRIGERATION,LAJOIE REFRIGERATION,,,,,3
LAKE CITY FORD SALES2014INC,LAKE CITY FORD SALES2014INC,,,,,3
LAKE HURON CHRYSLER,LAKE HURON CHRYSLER,,,,,3
LALANDE MONSIEUR BRICE,LALANDE MONSIEUR BRICE,,,,,14
LAMBERT,LAMBERT,,,,,3
LAMMERT & JOLLE,LAMMERT & JOLLE,,,,,3
LAND ROVER JAGUAR,LAND ROVER JAGUAR,,,,,3
LAND ROVER OF NEWFOUNDLAND,LAND ROVER OF NEWFOUNDLAND,,,,,3
LANDESHAUPTKASSE NRW,LANDESHAUPTKASSE NRW,,,,,3
LANDGASTHOF AUGUSTIN BAD STAFFELSTEIN,LANDGASTHOF AUGUSTIN BAD STAFFELSTEIN,,,,,26
LANDGASTHOF METZGEREI ZUR TRAUBE,LANDGASTHOF METZGEREI ZUR TRAUBE,,,,,0
LANDGASTHOF ZUM ERDINGER WEISSBRÄU ROSENHEIM,LANDGASTHOF ZUM ERDINGER WEISSBRÄU ROSENHEIM,,,,,82
LANDGASTHOF ZUR GOLDENEN AUE GBR NORDHAUSEN,LANDGASTHOF ZUR GOLDENEN AUE GBR NORDHAUSEN,,,,,0
LANDHAUSDERN TECKLENBURG,LANDHAUSDERN TECKLENBURG,,,,,3
LANDHOTEL GARNI ENGELHARD KIRCHHEIM,LANDHOTEL GARNI ENGELHARD KIRCHHEIM,,,,,3
LANDHOTEL HOPP HESSHEIM,LANDHOTEL HOPP HESSHEIM,,,,,3
LANDHOTEL MÜLLER BRACHSTADTTAPFHEIM,LANDHOTEL MÜLLER BRACHSTADTTAPFHEIM,,,,,53
LANDHOTEL WEISSER HAHN WEMDING,LANDHOTEL WEISSER HAHN WEMDING,,,,,3
LANDKREIS GÖRLITZ,LANDKREIS GÖRLITZ,,,,,3
LANDKREIS LIMBURGWEILBURG,LANDKREIS LIMBURGWEILBURG,,,,,3
LANDKREIS MANSFELDSÜDHARZ,LANDKREIS MANSFELDSÜDHARZ,,,,,3
LANDKREIS OSTPRIGNITZRUPPIN,LANDKREIS OSTPRIGNITZRUPPIN,,,,,3
LANDKREIS WITTENBERG,LANDKREIS WITTENBERG,,,,,3
LANDRATSAMT BAD TÖLZ,LANDRATSAMT BAD TÖLZ,,,,,26
LANDRATSAMT LANDSBERG,LANDRATSAMT LANDSBERG,,,,,3
LANGEGARDIEN VOLKSWAGEN,LANGEGARDIEN VOLKSWAGEN,,,,,3
LANGEVELDEMOLEN,LANGEVELDEMOLEN,,,,,3
LANLA,LANLA,,,,,3
LANSIAUX MONSIEUR LEO,LANSIAUX MONSIEUR LEO,,,,,14
LANSWEEPER NV,LANSWEEPER NV,,,,,38
LANTOS ELECTRIC,LANTOS ELECTRIC,,,,,27
LAPAGNIE DES MOBILITES SAS,LAPAGNIE DES MOBILITES SAS,,,,,68
LAPPER ENTERTAINMENT SECURITY,LAPPER ENTERTAINMENT SECURITY,,,,,3
LARA AYLIN KURKAN NEUMÜNSTER,LARA AYLIN KURKAN NEUMÜNSTER,,,,,3
LARGUS,LARGUS,,,,,3
LATCHANA ROMAIN,LATCHANA ROMAIN,,,,,3
LATOUR BRUNO,LATOUR BRUNO,,,,,3
LAUER MONSIEUR JEANYVES,LAUER MONSIEUR JEANYVES,,,,,14
LAURENZ SIKOWSKI BAD DÜRRENBERG,LAURENZ SIKOWSKI BAD DÜRRENBERG,,,,,26
LAURICKS AUTOMOBILE GMBH,LAURICKS AUTOMOBILE GMBH,,,,,64
LAUTO SPA,LAUTO SPA,,,,,61
LAVERGNE CAMILLE,LAVERGNE CAMILLE,,,,,3
LAWLOR SAFETY,LAWLOR SAFETY,,,,,3
LAYHER IBÉRICA SL,LAYHER IBÉRICA SL,,,,,9
LB RACING CAR,LB RACING CAR,,,,,42
LCP MANAGEMENT LIMITED,LCP MANAGEMENT LIMITED,,,,,43
LE CHALLENGER,LE CHALLENGER,,,,,100
LE FOLL MONSIEUR FABIEN,LE FOLL MONSIEUR FABIEN,,,,,100
LE TOI DU MONDE,LE TOI DU MONDE,,,,,100
LEARNING COG LIMITED,LEARNING COG LIMITED,,,,,51
LEAU DU DUNKERQUOIS,LEAU DU DUNKERQUOIS,,,,,90
LEBEAU VITRE DAUTO,LEBEAU VITRE DAUTO,,,,,3
LEBLOND BARBARA,LEBLOND BARBARA,,,,,3
LEDUCGENEVIEVE,LEDUCGENEVIEVE,,,,,3
LEE KYUNG TAK,LEE KYUNG TAK,,,,,3
LEFEBVRE MADAME CHRISTELLE,LEFEBVRE MADAME CHRISTELLE,,,,,30
LEFEVRE MADAME FLORIANE,LEFEVRE MADAME FLORIANE,,,,,30
LEGAL AND GENERAL ASSURANCE PENSIONS MANAGEMENT LIMITED,LEGAL AND GENERAL ASSURANCE PENSIONS MANAGEMENT LIMITED,,,,,43
LEK IMPORT USA CARS,LEK IMPORT USA CARS,,,,,3
LEKKER VAN LOTTE,LEKKER VAN LOTTE,,,,,73
LEKOS HOLDING BV,LEKOS HOLDING BV,,,,,17
LEM ENTREPRISES,LEM ENTREPRISES,,,,,3
LEMAITRE MADAME SABRINA,LEMAITRE MADAME SABRINA,,,,,30
LEMONNIER STEVE,LEMONNIER STEVE,,,,,3
LENA POSTUPA WEGBERG,LENA POSTUPA WEGBERG,,,,,3
LENZ PASCAL BAD HERRENAL,LENZ PASCAL BAD HERRENAL,,,,,26
LENZEN GMBH ALSDORF,LENZEN GMBH ALSDORF,,,,,13
LENZFEUERSCHUTZ SEBASTIAN WITTE,LENZFEUERSCHUTZ SEBASTIAN WITTE,,,,,3
LEOMOTOR ASTURIAS SL,LEOMOTOR ASTURIAS SL,,,,,9
LEONARDO HOTEL HAMBURGSTILLHORN,LEONARDO HOTEL HAMBURGSTILLHORN,,,,,58
LEONARDO ROYAL HOTEL BRIGHTON WATERFRONT,LEONARDO ROYAL HOTEL BRIGHTON WATERFRONT,,,,,58
LEROUX DANIEL,LEROUX DANIEL,,,,,84
LES CARROSSERIES GCHOUINARD &,LES CARROSSERIES GCHOUINARD &,,,,,60
LES CULTURES DUBREUIL,LES CULTURES DUBREUIL,,,,,60
LES DUCS DANGERS,LES DUCS DANGERS,,,,,60
LES PRODUITS MARC BEAUDOIN,LES PRODUITS MARC BEAUDOIN,,,,,60
LES SYSTEMES VPA,LES SYSTEMES VPA,,,,,60
LES TERRES DE ST HILAIRE,LES TERRES DE ST HILAIRE,,,,,60
LESEINE PASCAL,LESEINE PASCAL,,,,,3
LESIRE MONSIEUR KENZO,LESIRE MONSIEUR KENZO,,,,,14
LETHBRIGE TRAINING CENTRE,LETHBRIGE TRAINING CENTRE,,,,,3
LETTRAGE PLUS LB,LETTRAGE PLUS LB,,,,,3
LEVADE LE CLAUZEL,LEVADE LE CLAUZEL,,,,,100
LEVIS SUBARU,LEVIS SUBARU,,,,,3
LEWIS MERVIN ACHESON,LEWIS MERVIN ACHESON,,,,,3
LEX AUTOLEASE,LEX AUTOLEASE,,,,,3
LEXAVY,LEXAVY,,,,,3
LEXUS IPSWICH,LEXUS IPSWICH,,,,,3
LEXUS SPINELLI LACHINE,LEXUS SPINELLI LACHINE,,,,,3
LHOTELLIER TRAVAUX PUBLICS,LHOTELLIER TRAVAUX PUBLICS,,,,,3
LIDIA SNC DI GODIO GIANPIETRO E ZANOTTI MIRKO,LIDIA SNC DI GODIO GIANPIETRO E ZANOTTI MIRKO,,,,,57
LIGHTBOX LOGIC PTY,LIGHTBOX LOGIC PTY,,,,,3
LIMMOBILIERE DU CHATEAU,LIMMOBILIERE DU CHATEAU,,,,,90
LIMORA OLDTIMER BUCHHOLZ,LIMORA OLDTIMER BUCHHOLZ,,,,,3
LINANTUD EDWARD,LINANTUD EDWARD,,,,,3
LINDNER HOTEL AIRPORT DÜSSELDORF,LINDNER HOTEL AIRPORT DÜSSELDORF,,,,,40
LINOS WEINBAR KÖLN,LINOS WEINBAR KÖLN,,,,,37
LINSOLITA ZUPPA DI BASSOLA GIANLUCA & C SAS,LINSOLITA ZUPPA DI BASSOLA GIANLUCA & C SAS,,,,,95
LINTEN RECHTSANWÄLTE ESSEN,LINTEN RECHTSANWÄLTE ESSEN,,,,,92
LIPPENSKY KATHERINE,LIPPENSKY KATHERINE,,,,,3
LISA LAVENANT BOCHUM,LISA LAVENANT BOCHUM,,,,,97
LISA MEHRMANN FREUDENBERG,LISA MEHRMANN FREUDENBERG,,,,,3
LISAN MARK,LISAN MARK,,,,,3
LIZON MONSIEUR BERTRAND,LIZON MONSIEUR BERTRAND,,,,,14
LMQSA,LMQSA,,,,,3
LOCA FAMILY,LOCA FAMILY,,,,,3
LOFTSTYLE GMBH,LOFTSTYLE GMBH,,,,,13
LOGISTICO SRL,LOGISTICO SRL,,,,,19
